WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.226772660000000 49.131664540000003)","Unfall 34778 (2016) Kat:3 Licht:0",34778,3,6,2,08,18,2,,0,0,1,0,0
"POINT (9.146022153000001 49.199524476000001)","Unfall 34850 (2016) Kat:2 Licht:0",34850,2,2,4,07,14,6,,0,0,1,0,0
"POINT (9.213941525999999 49.169746412000002)","Unfall 34876 (2016) Kat:3 Licht:0",34876,3,3,5,08,19,2,,0,1,1,0,0
"POINT (9.153876546999999 49.188187587999998)","Unfall 34939 (2016) Kat:3 Licht:0",34939,3,6,2,08,18,5,,0,0,1,0,0
"POINT (9.225411828000000 49.168132032000003)","Unfall 35166 (2016) Kat:3 Licht:0",35166,3,6,2,08,18,4,,0,0,1,0,0
"POINT (9.205161936000000 49.185410918000002)","Unfall 35327 (2016) Kat:3 Licht:0",35327,3,6,2,08,19,6,,0,0,1,0,0
"POINT (9.222073562000000 49.134184885000003)","Unfall 35430 (2016) Kat:3 Licht:0",35430,3,6,3,08,12,5,,0,0,1,0,0
"POINT (9.225502879000000 49.157954211000003)","Unfall 35478 (2016) Kat:3 Licht:2",35478,3,7,4,08,01,7,,2,0,1,0,0
"POINT (9.151756754000001 49.116753178000003)","Unfall 35479 (2016) Kat:2 Licht:2",35479,2,6,2,08,23,2,,2,0,1,0,0
"POINT (9.232684818999999 49.148099004999999)","Unfall 35633 (2016) Kat:2 Licht:0",35633,2,2,5,08,15,2,,0,1,1,0,0
"POINT (9.139688355000001 49.179028228999996)","Unfall 35866 (2016) Kat:3 Licht:0",35866,3,3,5,08,17,6,,0,0,0,0,1
"POINT (9.172100999000000 49.159440115000002)","Unfall 35983 (2016) Kat:3 Licht:0",35983,3,6,1,08,07,2,,0,0,1,0,1
"POINT (9.182879209999999 49.113360278999998)","Unfall 36047 (2016) Kat:2 Licht:2",36047,2,7,8,08,22,6,,2,0,1,0,0
"POINT (9.179783625000001 49.188646861999999)","Unfall 36087 (2016) Kat:2 Licht:0",36087,2,1,8,08,17,4,,0,0,0,0,1
"POINT (9.216335475999999 49.120940005999998)","Unfall 36158 (2016) Kat:3 Licht:0",36158,3,3,5,08,14,4,,0,0,1,0,0
"POINT (9.223298954000001 49.153788018999997)","Unfall 36267 (2016) Kat:3 Licht:0",36267,3,6,6,08,11,4,,0,0,0,1,0
"POINT (9.219259460000000 49.146288503999997)","Unfall 36352 (2016) Kat:3 Licht:0",36352,3,7,0,08,13,1,,0,1,1,0,0
"POINT (9.225322146000000 49.168552486000003)","Unfall 36547 (2016) Kat:3 Licht:0",36547,3,6,1,08,18,7,,0,0,1,0,0
"POINT (9.176049065999999 49.140030302000000)","Unfall 36692 (2016) Kat:3 Licht:0",36692,3,2,5,09,11,6,,0,0,1,0,1
"POINT (9.135170884000001 49.186258920000000)","Unfall 36745 (2016) Kat:3 Licht:0",36745,3,6,2,09,13,6,,0,0,1,0,0
"POINT (9.225349072000000 49.157933943000003)","Unfall 36771 (2016) Kat:3 Licht:0",36771,3,6,2,09,16,2,,0,0,1,0,0
"POINT (9.193332547000001 49.125633036000004)","Unfall 36858 (2016) Kat:3 Licht:0",36858,3,6,2,09,17,7,,0,0,1,0,1
"POINT (9.218510075999999 49.134570472000000)","Unfall 36892 (2016) Kat:3 Licht:0",36892,3,4,1,09,15,6,,0,0,1,1,0
"POINT (9.184917844999999 49.107966830000002)","Unfall 37014 (2016) Kat:3 Licht:0",37014,3,6,2,09,16,6,,0,0,1,0,0
"POINT (9.159518060000000 49.188238994999999)","Unfall 37036 (2016) Kat:2 Licht:0",37036,2,6,2,09,16,4,,0,0,1,0,0
"POINT (9.220717640000000 49.168658243000003)","Unfall 37152 (2016) Kat:3 Licht:0",37152,3,6,3,09,08,5,,0,0,1,0,0
"POINT (9.193141540999999 49.121396750999999)","Unfall 37311 (2016) Kat:3 Licht:0",37311,3,2,5,09,14,5,,0,0,1,0,0
"POINT (9.225377890000001 49.157704369999998)","Unfall 37490 (2016) Kat:3 Licht:0",37490,3,6,2,09,15,4,,0,0,1,0,0
"POINT (9.225254154000000 49.157447523000002)","Unfall 37651 (2016) Kat:3 Licht:0",37651,3,7,1,09,16,4,,0,0,0,0,1
"POINT (9.206374875000000 49.138488404999997)","Unfall 37708 (2016) Kat:3 Licht:0",37708,3,6,3,09,13,5,,0,0,1,0,0
"POINT (9.228237798000000 49.133498113000002)","Unfall 37783 (2016) Kat:3 Licht:0",37783,3,6,1,09,07,2,,0,0,1,0,0
"POINT (9.227184627000000 49.132166314999999)","Unfall 37852 (2016) Kat:3 Licht:0",37852,3,6,3,09,09,5,,0,0,1,0,0
"POINT (9.193752571999999 49.186092866000003)","Unfall 37871 (2016) Kat:2 Licht:2",37871,2,2,4,09,05,6,,2,0,1,0,0
"POINT (9.232141594000000 49.147785401000000)","Unfall 37905 (2016) Kat:2 Licht:1",37905,2,4,6,09,06,1,,1,0,1,1,0
"POINT (9.181108042000000 49.118147899000000)","Unfall 37945 (2016) Kat:3 Licht:0",37945,3,7,0,09,07,2,,0,1,0,0,0
"POINT (9.152352810000000 49.117133537999997)","Unfall 38040 (2016) Kat:3 Licht:0",38040,3,6,1,09,16,5,,0,0,1,0,0
"POINT (9.221654696000000 49.149744734999999)","Unfall 38094 (2016) Kat:3 Licht:0",38094,3,2,5,09,18,1,,0,0,1,0,0
"POINT (9.199486378000000 49.152512985000001)","Unfall 38133 (2016) Kat:3 Licht:0",38133,3,2,3,09,14,2,,0,0,1,0,1
"POINT (9.206229307999999 49.127363309000003)","Unfall 38213 (2016) Kat:2 Licht:0",38213,2,2,5,09,12,7,,0,0,1,0,1
"POINT (9.187001491000000 49.126655389000000)","Unfall 38252 (2016) Kat:3 Licht:0",38252,3,6,2,09,07,5,,0,0,1,0,0
"POINT (9.145540339000000 49.192637359000003)","Unfall 38419 (2016) Kat:3 Licht:2",38419,3,3,5,09,06,4,,2,0,1,0,1
"POINT (9.225331666000001 49.168507855000001)","Unfall 38585 (2016) Kat:3 Licht:0",38585,3,6,1,09,15,5,,0,0,1,0,0
"POINT (9.209666175000001 49.169422306999998)","Unfall 38728 (2016) Kat:3 Licht:2",38728,3,7,2,10,07,4,,2,0,1,0,0
"POINT (9.223478785999999 49.126744543999997)","Unfall 38902 (2016) Kat:3 Licht:0",38902,3,6,3,10,15,6,,0,0,1,0,1
"POINT (9.220507287000000 49.134247649999999)","Unfall 38979 (2016) Kat:3 Licht:0",38979,3,6,1,10,15,3,,0,0,1,0,0
"POINT (9.189647927999999 49.187943124999997)","Unfall 39251 (2016) Kat:3 Licht:0",39251,3,6,2,10,12,7,,0,0,1,0,1
"POINT (9.219622446000001 49.163639719000003)","Unfall 39257 (2016) Kat:3 Licht:0",39257,3,6,2,10,08,3,,0,0,1,0,0
"POINT (9.253437717000001 49.138147148000002)","Unfall 39292 (2016) Kat:3 Licht:0",39292,3,7,0,10,07,6,,0,0,1,0,1
"POINT (9.189498491000000 49.188068543000000)","Unfall 39378 (2016) Kat:3 Licht:0",39378,3,6,2,10,17,4,,0,0,1,0,0
"POINT (9.214084658999999 49.135930162999998)","Unfall 39646 (2016) Kat:3 Licht:0",39646,3,6,1,10,14,6,,0,0,1,0,0
"POINT (9.184922424000000 49.108044782000000)","Unfall 39778 (2016) Kat:3 Licht:2",39778,3,2,4,10,05,5,,2,0,1,0,0
"POINT (9.262926156000001 49.135102457999999)","Unfall 39839 (2016) Kat:3 Licht:0",39839,3,7,0,10,17,2,,0,0,0,0,1
"POINT (9.218410843999999 49.133160998000001)","Unfall 39868 (2016) Kat:3 Licht:0",39868,3,2,4,10,16,7,,0,0,1,0,0
"POINT (9.197771864000000 49.130869804000000)","Unfall 39880 (2016) Kat:3 Licht:0",39880,3,6,2,10,13,6,,0,0,1,0,0
"POINT (9.145317478999999 49.176650940000002)","Unfall 39949 (2016) Kat:3 Licht:2",39949,3,2,4,10,06,2,,2,0,1,0,0
"POINT (9.208066714999999 49.139149959000001)","Unfall 40137 (2016) Kat:3 Licht:0",40137,3,6,3,10,17,5,,0,0,1,0,0
"POINT (9.148446235000000 49.188053554000000)","Unfall 40159 (2016) Kat:3 Licht:0",40159,3,6,2,10,07,3,,0,0,1,0,0
"POINT (9.203719780000000 49.126556221999998)","Unfall 40249 (2016) Kat:3 Licht:1",40249,3,6,1,10,07,5,,1,0,1,0,0
"POINT (9.199987406000000 49.145861322000002)","Unfall 40285 (2016) Kat:3 Licht:0",40285,3,6,2,10,13,6,,0,0,1,0,0
"POINT (9.216323350000000 49.119987023999997)","Unfall 40328 (2016) Kat:3 Licht:0",40328,3,7,0,10,14,5,,0,1,0,0,0
"POINT (9.132669739000001 49.179785418000002)","Unfall 40534 (2016) Kat:3 Licht:2",40534,3,2,4,11,19,4,,2,0,1,0,0
"POINT (9.164366252000001 49.140099489999997)","Unfall 40570 (2016) Kat:3 Licht:2",40570,3,6,1,11,06,5,,2,0,1,0,0
"POINT (9.216272447000000 49.152277322000003)","Unfall 40586 (2016) Kat:3 Licht:2",40586,3,3,5,11,19,3,,2,0,1,0,0
"POINT (9.226088175999999 49.114320472999999)","Unfall 40667 (2016) Kat:3 Licht:2",40667,3,7,0,10,01,7,,2,0,1,0,0
"POINT (9.218863442000000 49.134501241999999)","Unfall 40702 (2016) Kat:3 Licht:2",40702,3,6,2,10,20,1,,2,0,1,0,0
"POINT (9.193994053999999 49.124178221999998)","Unfall 40916 (2016) Kat:3 Licht:2",40916,3,2,5,11,04,7,,2,0,1,0,0
"POINT (9.171907687999999 49.189223343000002)","Unfall 40933 (2016) Kat:3 Licht:2",40933,3,7,3,11,02,5,,2,0,0,0,0
"POINT (9.213384339999999 49.148145986000003)","Unfall 41074 (2016) Kat:3 Licht:2",41074,3,6,3,11,17,7,,2,0,1,0,0
"POINT (9.224633667000001 49.128684798000002)","Unfall 41137 (2016) Kat:3 Licht:1",41137,3,6,1,11,16,6,,1,0,1,0,0
"POINT (9.221643731000000 49.149739627999999)","Unfall 41168 (2016) Kat:3 Licht:2",41168,3,3,5,11,20,3,,2,0,1,0,0
"POINT (9.132711596000000 49.179791070000000)","Unfall 41234 (2016) Kat:3 Licht:2",41234,3,6,3,11,19,2,,2,0,1,0,0
"POINT (9.203609366000000 49.168976278000002)","Unfall 41242 (2016) Kat:3 Licht:2",41242,3,7,3,11,17,4,,2,0,1,0,1
"POINT (9.214694892000001 49.142543920999998)","Unfall 41301 (2016) Kat:3 Licht:1",41301,3,2,3,11,16,4,,1,0,1,0,0
"POINT (9.223398271000001 49.153885351000000)","Unfall 41302 (2016) Kat:3 Licht:1",41302,3,2,6,11,07,6,,1,0,0,1,0
"POINT (9.225325027000000 49.168106383999998)","Unfall 41327 (2016) Kat:3 Licht:0",41327,3,6,2,11,15,4,,0,0,1,0,0
"POINT (9.222914304000000 49.146179816999997)","Unfall 41328 (2016) Kat:3 Licht:2",41328,3,6,2,11,18,6,,2,0,1,0,0
"POINT (9.213890983000001 49.147903220000003)","Unfall 41432 (2016) Kat:3 Licht:2",41432,3,6,2,11,21,7,,2,0,1,0,0
"POINT (9.222983503000000 49.125908572999997)","Unfall 41493 (2016) Kat:3 Licht:0",41493,3,1,0,11,07,5,,0,0,0,0,1
"POINT (9.194018779000000 49.124202625999999)","Unfall 41494 (2016) Kat:3 Licht:0",41494,3,6,3,11,13,2,,0,0,1,0,0
"POINT (9.225559426000000 49.168077494999999)","Unfall 41714 (2016) Kat:3 Licht:1",41714,3,6,1,11,17,1,,1,0,1,0,0
"POINT (9.218658540000000 49.170784732999998)","Unfall 41782 (2016) Kat:3 Licht:2",41782,3,3,5,11,22,6,,2,0,1,0,0
"POINT (9.219329675999999 49.168952339999997)","Unfall 41876 (2016) Kat:3 Licht:2",41876,3,3,5,11,23,7,,2,0,1,0,0
"POINT (9.212747594000000 49.136668012000001)","Unfall 41892 (2016) Kat:3 Licht:0",41892,3,7,0,11,15,7,,0,0,1,0,0
"POINT (9.226639871000000 49.159910486999998)","Unfall 41893 (2016) Kat:3 Licht:0",41893,3,6,2,11,14,4,,0,0,1,0,0
"POINT (9.242088497999999 49.139771799000002)","Unfall 41898 (2016) Kat:3 Licht:0",41898,3,4,6,11,11,1,,0,0,1,1,0
"POINT (9.200060075000000 49.146258875000001)","Unfall 41933 (2016) Kat:3 Licht:0",41933,3,6,2,11,10,6,,0,0,1,0,0
"POINT (9.192629370000001 49.142254940999997)","Unfall 42026 (2016) Kat:2 Licht:0",42026,2,3,0,11,09,4,,0,0,1,0,0
"POINT (9.226742025000000 49.133990832999999)","Unfall 42081 (2016) Kat:3 Licht:0",42081,3,2,5,11,12,2,,0,0,1,0,0
"POINT (9.220609869000001 49.134372738000003)","Unfall 42108 (2016) Kat:3 Licht:2",42108,3,2,6,12,18,7,,2,0,1,1,0
"POINT (9.194013906000000 49.124197815999999)","Unfall 42149 (2016) Kat:2 Licht:0",42149,2,3,5,11,15,2,,0,0,1,0,0
"POINT (9.182394628999999 49.140677265000001)","Unfall 42158 (2016) Kat:3 Licht:0",42158,3,4,6,12,13,6,,0,0,0,1,0
"POINT (9.195967566000000 49.126495478999999)","Unfall 42174 (2016) Kat:3 Licht:1",42174,3,6,1,11,17,3,,1,0,1,0,0
"POINT (9.172285236000001 49.159897458000003)","Unfall 42190 (2016) Kat:3 Licht:2",42190,3,3,5,12,07,2,,2,0,1,0,1
"POINT (9.209180501000001 49.128359375999999)","Unfall 42230 (2016) Kat:2 Licht:2",42230,2,6,3,11,18,4,,2,0,1,0,1
"POINT (9.148361462000000 49.188154539000003)","Unfall 42242 (2016) Kat:3 Licht:2",42242,3,6,2,12,19,6,,2,0,1,0,0
"POINT (9.208807767000000 49.149131398000002)","Unfall 42248 (2016) Kat:3 Licht:0",42248,3,6,2,11,13,2,,0,0,1,0,0
"POINT (9.233513306000001 49.148485784000002)","Unfall 42316 (2016) Kat:3 Licht:2",42316,3,6,1,12,06,7,,2,0,1,0,0
"POINT (9.216833823000000 49.169416351000002)","Unfall 42459 (2016) Kat:3 Licht:0",42459,3,6,1,12,10,6,,0,0,1,0,0
"POINT (9.200320407000000 49.153922766000001)","Unfall 42482 (2016) Kat:3 Licht:2",42482,3,4,6,12,22,5,,2,0,1,1,0
"POINT (9.209402015000000 49.184974750999999)","Unfall 42489 (2016) Kat:3 Licht:0",42489,3,6,2,12,15,7,,0,0,1,0,0
"POINT (9.172782156000000 49.161168152000002)","Unfall 42564 (2016) Kat:3 Licht:2",42564,3,3,5,12,06,5,,2,0,1,0,1
"POINT (9.174934652999999 49.156406298000000)","Unfall 42599 (2016) Kat:3 Licht:2",42599,3,6,2,12,18,2,,2,0,1,0,0
"POINT (9.228200450999999 49.133631444000002)","Unfall 42672 (2016) Kat:3 Licht:2",42672,3,2,5,12,18,5,,2,0,1,0,0
"POINT (9.225090292000001 49.129439531000003)","Unfall 42890 (2016) Kat:3 Licht:2",42890,3,6,2,12,17,5,,2,0,1,0,0
"POINT (9.185654892000001 49.151389989999998)","Unfall 42925 (2016) Kat:3 Licht:0",42925,3,6,2,12,10,4,,0,0,1,0,0
"POINT (9.222631294999999 49.152939175000000)","Unfall 42958 (2016) Kat:2 Licht:0",42958,2,3,5,12,11,3,,0,1,1,0,0
"POINT (9.202765106999999 49.168919463000002)","Unfall 42996 (2016) Kat:3 Licht:2",42996,3,7,6,12,17,1,,2,0,1,1,0
"POINT (9.179464662000001 49.151118904000000)","Unfall 43144 (2016) Kat:3 Licht:2",43144,3,6,1,12,20,4,,2,0,1,0,0
"POINT (9.143948177000000 49.141913522000003)","Unfall 43171 (2016) Kat:2 Licht:2",43171,2,3,5,12,02,3,,2,0,1,0,0
"POINT (9.188751886000000 49.127699511000003)","Unfall 43177 (2016) Kat:3 Licht:2",43177,3,7,8,12,07,7,,2,0,1,0,0
"POINT (9.224142901000000 49.155507419000003)","Unfall 43274 (2016) Kat:3 Licht:0",43274,3,6,2,12,11,5,,0,0,1,0,0
"POINT (9.177055155000000 49.116994296000001)","Unfall 43293 (2016) Kat:3 Licht:2",43293,3,3,5,12,05,3,,2,1,1,0,0
"POINT (9.220507254999999 49.134247500999997)","Unfall 43302 (2016) Kat:3 Licht:0",43302,3,6,2,12,10,7,,0,0,1,0,0
"POINT (9.187400843000001 49.141164994999997)","Unfall 43517 (2016) Kat:2 Licht:2",43517,2,6,4,12,16,4,,2,0,1,0,0
"POINT (9.223124781999999 49.126127335000000)","Unfall 43532 (2016) Kat:3 Licht:0",43532,3,6,2,12,10,5,,0,0,1,0,0
"POINT (9.214558224999999 49.135797736999997)","Unfall 43557 (2016) Kat:3 Licht:2",43557,3,1,8,12,04,7,,2,0,1,0,0
"POINT (9.202543181999999 49.185797596000000)","Unfall 43611 (2016) Kat:3 Licht:2",43611,3,6,2,12,16,5,,2,0,1,0,0
"POINT (9.208346885999999 49.128074071999997)","Unfall 43642 (2016) Kat:3 Licht:2",43642,3,6,2,12,06,2,,2,0,1,0,0
"POINT (9.217014176999999 49.127182668000003)","Unfall 43663 (2016) Kat:3 Licht:2",43663,3,3,5,12,17,3,,2,0,1,0,0
"POINT (9.222443046000000 49.123247270999997)","Unfall 43667 (2016) Kat:3 Licht:0",43667,3,6,1,12,10,5,,0,0,1,0,0
"POINT (9.219150888000000 49.144360302999999)","Unfall 109012 (2016) Kat:3 Licht:0",109012,3,2,6,01,15,7,,0,1,1,1,0
"POINT (9.208299130000000 49.137506561999999)","Unfall 109091 (2016) Kat:3 Licht:2",109091,3,3,5,01,07,2,,2,0,1,0,0
"POINT (9.228334208000000 49.159777968000000)","Unfall 109105 (2016) Kat:3 Licht:0",109105,3,1,1,01,07,6,,0,0,1,0,0
"POINT (9.218946081000000 49.135520350000000)","Unfall 109171 (2016) Kat:3 Licht:0",109171,3,3,6,01,12,7,,0,1,0,1,0
"POINT (9.218318248999999 49.143282632999998)","Unfall 109321 (2016) Kat:1 Licht:0",109321,1,2,6,01,11,3,,0,0,1,1,0
"POINT (9.195510058000000 49.122741972000000)","Unfall 109383 (2016) Kat:2 Licht:2",109383,2,3,5,01,18,5,,2,1,1,0,0
"POINT (9.213639739000000 49.140129623000000)","Unfall 109399 (2016) Kat:2 Licht:2",109399,2,4,6,01,17,5,,2,0,1,1,0
"POINT (9.225285269000001 49.139012633000000)","Unfall 109434 (2016) Kat:3 Licht:0",109434,3,4,6,01,09,5,,0,0,0,1,0
"POINT (9.203198661000000 49.143185797999998)","Unfall 109460 (2016) Kat:3 Licht:2",109460,3,6,2,01,18,5,,2,0,1,0,0
"POINT (9.227087602999999 49.153886270000001)","Unfall 109504 (2016) Kat:3 Licht:0",109504,3,2,6,01,07,6,,0,0,1,1,0
"POINT (9.167963310999999 49.184040527999997)","Unfall 109505 (2016) Kat:3 Licht:0",109505,3,3,5,01,09,4,,0,0,1,0,0
"POINT (9.210489611000000 49.121551404000002)","Unfall 109506 (2016) Kat:3 Licht:0",109506,3,6,2,01,08,5,,0,0,1,0,0
"POINT (9.197989069000000 49.150873415000000)","Unfall 109581 (2016) Kat:3 Licht:0",109581,3,7,5,01,14,6,,0,0,1,0,0
"POINT (9.193402917000000 49.141339053000003)","Unfall 109591 (2016) Kat:3 Licht:2",109591,3,7,3,01,20,6,,2,0,1,0,0
"POINT (9.194451768000000 49.156078252999997)","Unfall 109601 (2016) Kat:3 Licht:2",109601,3,6,1,01,07,6,,2,0,1,0,0
"POINT (9.215636802000001 49.158265686999997)","Unfall 109609 (2016) Kat:3 Licht:0",109609,3,6,3,01,12,5,,0,1,1,0,0
"POINT (9.204286614999999 49.138163718999998)","Unfall 109627 (2016) Kat:3 Licht:2",109627,3,2,6,01,17,6,,2,0,1,1,0
"POINT (9.203980039999999 49.138908192000002)","Unfall 109640 (2016) Kat:3 Licht:0",109640,3,3,1,01,12,6,,0,0,1,0,0
"POINT (9.180898324999999 49.144903040999999)","Unfall 109811 (2016) Kat:3 Licht:0",109811,3,4,6,01,08,5,,0,0,1,1,0
"POINT (9.223497647000000 49.126777892000000)","Unfall 109908 (2016) Kat:3 Licht:0",109908,3,6,2,01,14,6,,0,0,1,0,0
"POINT (9.229362684000000 49.137199398000000)","Unfall 109932 (2016) Kat:3 Licht:2",109932,3,7,1,02,07,2,,2,1,1,0,0
"POINT (9.211426495000000 49.142673913000003)","Unfall 109960 (2016) Kat:3 Licht:0",109960,3,6,2,02,13,3,,0,0,1,0,0
"POINT (9.211762006000001 49.150899088000003)","Unfall 110083 (2016) Kat:3 Licht:2",110083,3,6,3,02,19,4,,2,0,1,0,0
"POINT (9.207068131000000 49.137596279999997)","Unfall 110170 (2016) Kat:3 Licht:2",110170,3,2,6,02,23,4,,2,0,1,1,0
"POINT (9.219233549000000 49.159350680999999)","Unfall 110172 (2016) Kat:3 Licht:2",110172,3,2,4,02,18,7,,2,0,1,0,0
"POINT (9.217739537000000 49.154107717999999)","Unfall 110185 (2016) Kat:3 Licht:0",110185,3,4,6,02,08,4,,0,0,1,1,0
"POINT (9.249250934999999 49.157223305999999)","Unfall 110329 (2016) Kat:3 Licht:0",110329,3,1,8,02,13,1,,0,0,1,0,0
"POINT (9.196481137999999 49.154640802999999)","Unfall 110435 (2016) Kat:3 Licht:0",110435,3,3,5,02,16,2,,0,1,1,0,0
"POINT (9.223417949000000 49.124008431000000)","Unfall 110437 (2016) Kat:3 Licht:0",110437,3,7,8,02,12,2,,0,0,1,1,0
"POINT (9.221716776999999 49.127036197999999)","Unfall 110449 (2016) Kat:3 Licht:0",110449,3,3,5,02,12,3,,0,0,1,0,0
"POINT (9.209865095000000 49.172363259999997)","Unfall 110550 (2016) Kat:3 Licht:0",110550,3,6,2,03,15,6,,0,0,1,0,0
"POINT (9.196453022000000 49.154717802999997)","Unfall 110570 (2016) Kat:3 Licht:2",110570,3,1,9,03,23,5,,2,0,1,0,0
"POINT (9.189517886999999 49.131856245000002)","Unfall 110660 (2016) Kat:3 Licht:2",110660,3,3,5,03,19,6,,2,1,1,0,0
"POINT (9.123381738000001 49.183894613000000)","Unfall 110798 (2016) Kat:3 Licht:2",110798,3,7,6,03,21,6,,2,0,1,1,0
"POINT (9.187644468000000 49.151663698999997)","Unfall 110820 (2016) Kat:3 Licht:0",110820,3,5,1,03,08,2,,0,0,1,0,0
"POINT (9.197650839000000 49.160198817999998)","Unfall 110873 (2016) Kat:1 Licht:2",110873,1,1,8,03,00,3,,2,0,1,0,0
"POINT (9.225438534000000 49.157974037000002)","Unfall 110874 (2016) Kat:3 Licht:2",110874,3,2,5,03,23,5,,2,0,1,0,0
"POINT (9.230390075000001 49.149983329999998)","Unfall 110937 (2016) Kat:3 Licht:0",110937,3,3,5,03,08,2,,0,0,1,0,0
"POINT (9.214015847000001 49.150259521000002)","Unfall 111063 (2016) Kat:3 Licht:1",111063,3,3,6,03,18,7,,1,0,1,1,0
"POINT (9.201863747999999 49.119273698999997)","Unfall 111165 (2016) Kat:3 Licht:0",111165,3,3,5,03,15,7,,0,0,1,0,0
"POINT (9.210329419000001 49.169467152000003)","Unfall 111202 (2016) Kat:3 Licht:0",111202,3,6,3,03,11,6,,0,0,1,0,0
"POINT (9.230610841000001 49.131408598000000)","Unfall 111212 (2016) Kat:3 Licht:2",111212,3,2,4,03,18,7,,2,0,1,0,1
"POINT (9.204158129000000 49.138264204999999)","Unfall 111305 (2016) Kat:3 Licht:0",111305,3,6,2,03,17,6,,0,0,1,0,0
"POINT (9.223530915000000 49.146238728000000)","Unfall 111323 (2016) Kat:2 Licht:2",111323,2,6,2,04,05,6,,2,0,1,0,1
"POINT (9.213751404000000 49.147878153000001)","Unfall 111394 (2016) Kat:3 Licht:0",111394,3,6,3,04,17,7,,0,0,1,0,0
"POINT (9.224495895000000 49.152525283000003)","Unfall 111496 (2016) Kat:3 Licht:0",111496,3,3,5,04,14,7,,0,0,1,0,1
"POINT (9.214236688000000 49.136028004000003)","Unfall 111571 (2016) Kat:2 Licht:0",111571,2,3,5,04,18,5,,0,1,1,0,0
"POINT (9.204147496999999 49.138302662999997)","Unfall 111726 (2016) Kat:3 Licht:0",111726,3,6,2,04,15,3,,0,0,1,0,0
"POINT (9.196817444000001 49.151888221000000)","Unfall 111732 (2016) Kat:3 Licht:0",111732,3,6,1,04,16,4,,0,0,1,0,0
"POINT (9.208205070000000 49.141107144000003)","Unfall 111748 (2016) Kat:3 Licht:2",111748,3,3,5,04,02,1,,2,0,1,0,0
"POINT (9.164319785000000 49.163177810999997)","Unfall 111952 (2016) Kat:3 Licht:0",111952,3,3,5,04,17,4,,0,1,1,0,0
"POINT (9.231630816999999 49.141362332999996)","Unfall 111968 (2016) Kat:3 Licht:0",111968,3,7,1,04,12,2,,0,0,1,0,0
"POINT (9.229920946000000 49.149613070999997)","Unfall 111978 (2016) Kat:3 Licht:0",111978,3,2,4,04,13,4,,0,1,1,0,0
"POINT (9.222099906000000 49.120776485999997)","Unfall 111991 (2016) Kat:3 Licht:0",111991,3,6,2,04,11,4,,0,0,1,0,0
"POINT (9.150340725000000 49.193213473000000)","Unfall 111996 (2016) Kat:2 Licht:0",111996,2,6,1,04,16,5,,0,0,1,0,0
"POINT (9.194685293999999 49.121047398999998)","Unfall 112100 (2016) Kat:3 Licht:0",112100,3,3,5,04,17,7,,0,0,1,0,0
"POINT (9.218500514000001 49.142049890999999)","Unfall 112236 (2016) Kat:3 Licht:0",112236,3,4,0,04,15,5,,0,0,0,1,0
"POINT (9.223050207000000 49.145221053999997)","Unfall 112245 (2016) Kat:2 Licht:0",112245,2,3,5,04,10,6,,0,1,1,0,0
"POINT (9.231845804000001 49.153477494000001)","Unfall 112270 (2016) Kat:3 Licht:0",112270,3,4,6,04,12,4,,0,0,1,1,0
"POINT (9.219208594000000 49.122006675999998)","Unfall 112287 (2016) Kat:3 Licht:0",112287,3,3,5,04,11,5,,0,0,1,0,0
"POINT (9.209462649000001 49.169312656999999)","Unfall 112380 (2016) Kat:1 Licht:0",112380,1,2,5,05,07,3,,0,1,0,0,0
"POINT (9.216873122999999 49.137334774000003)","Unfall 112398 (2016) Kat:2 Licht:0",112398,2,3,5,04,15,3,,0,1,1,0,0
"POINT (9.222836296000001 49.143174330000001)","Unfall 112505 (2016) Kat:3 Licht:0",112505,3,7,8,05,20,1,,0,0,1,0,0
"POINT (9.221087904999999 49.136603559000001)","Unfall 112538 (2016) Kat:2 Licht:0",112538,2,7,6,05,09,3,,0,0,1,1,0
"POINT (9.232620005999999 49.142484238999998)","Unfall 112667 (2016) Kat:3 Licht:0",112667,3,3,5,05,14,5,,0,1,1,0,0
"POINT (9.235376692000001 49.140115579000003)","Unfall 112737 (2016) Kat:3 Licht:0",112737,3,3,4,05,16,1,,0,1,1,0,0
"POINT (9.217878706000001 49.153978617000000)","Unfall 112828 (2016) Kat:3 Licht:0",112828,3,4,6,05,13,4,,0,0,1,1,0
"POINT (9.220947861000001 49.136073344000003)","Unfall 113069 (2016) Kat:3 Licht:0",113069,3,1,0,05,13,4,,0,0,0,0,1
"POINT (9.222816135000000 49.143175700000000)","Unfall 113074 (2016) Kat:3 Licht:0",113074,3,2,3,05,13,2,,0,0,1,0,0
"POINT (9.188116209000000 49.154212815000001)","Unfall 113380 (2016) Kat:3 Licht:0",113380,3,5,1,05,13,6,,0,0,1,0,0
"POINT (9.205012896000000 49.149920295000001)","Unfall 113382 (2016) Kat:3 Licht:0",113382,3,6,2,05,16,5,,0,0,1,0,0
"POINT (9.209871859000000 49.172382614000000)","Unfall 113388 (2016) Kat:3 Licht:2",113388,3,7,6,05,02,6,,2,0,1,1,0
"POINT (9.221131531999999 49.170320492000002)","Unfall 113391 (2016) Kat:3 Licht:0",113391,3,6,3,05,10,5,,0,0,1,0,0
