WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (8.494533127000000 49.454948162999997)",Unfall 28733 (2016) Kat:3, Licht: 0,28733,3,6,2,04,14,3,,0,0,1,0,0,0,0
"POINT (8.517623570000000 49.488134975999998)",Unfall 28800 (2016) Kat:3, Licht: 0,28800,3,6,3,04,08,5,,0,0,1,0,0,0,0
"POINT (8.512624982000000 49.449733471000002)",Unfall 28819 (2016) Kat:3, Licht: 0,28819,3,6,2,05,17,4,,0,0,1,0,0,0,0
"POINT (8.546081492000001 49.458738951999997)",Unfall 28892 (2016) Kat:3, Licht: 0,28892,3,6,2,05,15,3,,0,0,1,0,0,0,0
"POINT (8.515124112000001 49.463752155000002)",Unfall 28936 (2016) Kat:3, Licht: 0,28936,3,6,1,05,18,4,,0,0,1,0,0,0,0
"POINT (8.490895090000000 49.554649847999997)",Unfall 29007 (2016) Kat:3, Licht: 2,29007,3,7,7,05,01,3,,2,0,1,0,0,0,0
"POINT (8.512675574999999 49.448103173000000)",Unfall 29065 (2016) Kat:3, Licht: 0,29065,3,6,2,05,17,3,,0,0,1,0,0,0,0
"POINT (8.541405741000000 49.445472477999999)",Unfall 29183 (2016) Kat:3, Licht: 0,29183,3,6,2,05,17,1,,0,0,1,0,0,0,0
"POINT (8.531348498000000 49.506511627999998)",Unfall 29201 (2016) Kat:2, Licht: 0,29201,2,6,2,05,14,7,,0,0,1,0,1,0,0
"POINT (8.524986893000000 49.436433319000002)",Unfall 29211 (2016) Kat:3, Licht: 0,29211,3,6,2,05,10,6,,0,0,1,0,0,0,0
"POINT (8.545148689000000 49.473799835000001)",Unfall 29447 (2016) Kat:3, Licht: 1,29447,3,6,2,05,20,3,,1,0,1,0,1,0,0
"POINT (8.457060374999999 49.545180498999997)",Unfall 29463 (2016) Kat:2, Licht: 2,29463,2,3,5,05,04,6,,2,0,1,0,0,0,0
"POINT (8.540980283000000 49.444569225999999)",Unfall 29492 (2016) Kat:3, Licht: 0,29492,3,6,2,05,09,7,,0,0,1,0,0,0,1
"POINT (8.476017409000001 49.486380744000002)",Unfall 29494 (2016) Kat:3, Licht: 0,29494,3,6,2,05,09,5,,0,0,1,0,0,0,0
"POINT (8.487020813000001 49.474733655000001)",Unfall 29504 (2016) Kat:2, Licht: 0,29504,2,6,1,05,16,3,,0,0,1,0,0,0,0
"POINT (8.455843309000001 49.486297393999997)",Unfall 29523 (2016) Kat:3, Licht: 0,29523,3,6,2,05,12,3,,0,0,1,0,0,0,0
"POINT (8.450070863000001 49.549555024000000)",Unfall 29559 (2016) Kat:2, Licht: 0,29559,2,6,2,05,14,4,,0,0,1,0,0,0,0
"POINT (8.488464775000001 49.463386606000000)",Unfall 29601 (2016) Kat:3, Licht: 0,29601,3,3,5,05,17,3,,0,0,1,0,0,0,0
"POINT (8.459958234000000 49.492967833999998)",Unfall 29621 (2016) Kat:1, Licht: 2,29621,1,4,6,05,00,1,,2,0,1,1,0,0,0
"POINT (8.505906112000000 49.506923481999998)",Unfall 29639 (2016) Kat:2, Licht: 0,29639,2,2,5,05,18,7,,0,1,1,0,0,0,0
"POINT (8.504032876000000 49.448524571999997)",Unfall 29651 (2016) Kat:3, Licht: 0,29651,3,6,2,05,12,2,,0,0,1,0,0,0,0
"POINT (8.476537620000000 49.487704168000000)",Unfall 29657 (2016) Kat:3, Licht: 0,29657,3,6,1,05,15,3,,0,0,1,0,0,0,0
"POINT (8.537293067000000 49.497040157999997)",Unfall 29669 (2016) Kat:3, Licht: 0,29669,3,6,2,05,18,2,,0,0,1,0,0,0,0
"POINT (8.578213411000000 49.458926939999998)",Unfall 29674 (2016) Kat:3, Licht: 0,29674,3,6,1,05,18,3,,0,0,1,0,0,0,0
"POINT (8.508365500000000 49.471203416999998)",Unfall 29705 (2016) Kat:2, Licht: 0,29705,2,6,1,05,11,2,,0,0,1,0,0,0,0
"POINT (8.478601959000001 49.487788971000001)",Unfall 29727 (2016) Kat:2, Licht: 0,29727,2,3,5,05,20,3,,0,1,1,0,0,0,0
"POINT (8.484206486000000 49.471140984000002)",Unfall 29846 (2016) Kat:3, Licht: 0,29846,3,7,3,05,14,6,,0,0,1,0,0,0,1
"POINT (8.567844572000000 49.450771916999997)",Unfall 29928 (2016) Kat:2, Licht: 0,29928,2,6,2,05,14,7,,0,0,1,0,0,0,0
"POINT (8.565297390000000 49.465007034999999)",Unfall 29937 (2016) Kat:2, Licht: 0,29937,2,6,3,05,16,7,,0,0,1,0,1,0,0
"POINT (8.546123035000001 49.458723495000001)",Unfall 29944 (2016) Kat:3, Licht: 0,29944,3,6,2,05,17,5,,0,0,1,0,0,0,0
"POINT (8.477048995000001 49.474360953999998)",Unfall 29983 (2016) Kat:2, Licht: 0,29983,2,3,5,05,06,6,,0,0,0,0,1,0,1
"POINT (8.495522803000000 49.453041226000003)",Unfall 29993 (2016) Kat:3, Licht: 2,29993,3,1,8,05,03,2,,2,0,1,0,0,0,0
"POINT (8.461522011000000 49.485065714999998)",Unfall 30033 (2016) Kat:3, Licht: 0,30033,3,6,2,05,19,4,,0,0,1,0,0,0,0
"POINT (8.523985238000000 49.437722247000004)",Unfall 30126 (2016) Kat:3, Licht: 0,30126,3,4,6,05,15,5,,0,0,1,1,0,0,0
