WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (13.727632396000001 51.060139745999997)",Unfall 45067 (2016) Kat:3, Licht: 0,45067,3,1,8,03,18,4,,0,0,0,0,1,0,0
"POINT (13.797962865000001 50.997080928999999)",Unfall 45068 (2016) Kat:3, Licht: 0,45068,3,3,5,02,11,2,,0,1,1,0,0,0,0
"POINT (13.739063399000001 51.071696781000000)",Unfall 45069 (2016) Kat:3, Licht: 2,45069,3,3,5,03,21,2,,2,0,1,0,0,0,0
"POINT (13.828937916999999 51.058552202000001)",Unfall 45074 (2016) Kat:2, Licht: 0,45074,2,4,6,03,13,3,,0,0,1,1,0,0,0
"POINT (13.790684781000000 51.067055818999997)",Unfall 45087 (2016) Kat:3, Licht: 0,45087,3,1,8,05,09,4,,0,0,1,0,0,0,0
"POINT (13.637753674000001 51.087179118999998)",Unfall 45089 (2016) Kat:3, Licht: 0,45089,3,4,6,05,16,3,,0,0,1,0,0,0,1
"POINT (13.705615730000000 51.045448804000003)",Unfall 45094 (2016) Kat:2, Licht: 2,45094,2,1,9,04,23,6,,2,0,1,0,0,0,0
"POINT (13.710153781000001 51.083819497999997)",Unfall 45099 (2016) Kat:3, Licht: 0,45099,3,3,5,05,20,1,,0,1,1,0,0,0,0
"POINT (13.693111197000000 51.081950511000002)",Unfall 45104 (2016) Kat:3, Licht: 0,45104,3,4,6,05,17,6,,0,0,1,1,0,0,0
"POINT (13.747447740000000 51.052834793999999)",Unfall 45120 (2016) Kat:3, Licht: 0,45120,3,6,3,04,06,6,,0,0,1,0,1,0,0
"POINT (13.761318309000000 51.083403713000003)",Unfall 45135 (2016) Kat:3, Licht: 0,45135,3,2,5,04,17,5,,0,1,1,0,0,0,0
"POINT (13.734613663999999 51.040479484000002)",Unfall 45138 (2016) Kat:2, Licht: 0,45138,2,3,5,05,05,1,,0,1,1,0,0,0,0
"POINT (13.844237266000000 51.127694345999998)",Unfall 45142 (2016) Kat:2, Licht: 0,45142,2,3,5,05,12,5,,0,1,0,0,0,0,0
"POINT (13.670172830000000 51.033342527999999)",Unfall 45143 (2016) Kat:3, Licht: 0,45143,3,1,0,04,14,4,,0,1,0,0,0,0,0
"POINT (13.702471699000000 51.033223008999997)",Unfall 45150 (2016) Kat:3, Licht: 0,45150,3,7,0,04,08,5,,0,0,1,0,0,0,0
"POINT (13.722346641000000 51.046143458000003)",Unfall 45155 (2016) Kat:3, Licht: 0,45155,3,1,0,05,17,2,,0,1,0,0,0,0,0
"POINT (13.766959910000001 51.145702915000001)",Unfall 45182 (2016) Kat:3, Licht: 0,45182,3,6,2,04,17,6,,0,0,1,0,0,0,0
"POINT (13.751883487000001 51.062973812999999)",Unfall 45202 (2016) Kat:3, Licht: 2,45202,3,1,0,04,20,2,,2,1,0,0,0,0,0
"POINT (13.706996608000001 51.041406539999997)",Unfall 45205 (2016) Kat:3, Licht: 0,45205,3,3,5,04,09,5,,0,1,1,0,0,0,0
"POINT (13.876483571000000 51.060223507000003)",Unfall 45210 (2016) Kat:3, Licht: 0,45210,3,3,5,05,16,4,,0,1,0,0,0,0,1
"POINT (13.738528737999999 51.060217852999997)",Unfall 45219 (2016) Kat:2, Licht: 0,45219,2,6,3,04,07,6,,0,0,1,0,1,0,0
"POINT (13.785624491000000 51.008243264999997)",Unfall 45223 (2016) Kat:3, Licht: 0,45223,3,6,2,04,13,6,,0,0,1,0,0,0,0
"POINT (13.727407623000000 51.058019766999998)",Unfall 45228 (2016) Kat:3, Licht: 0,45228,3,3,5,05,14,3,,0,1,1,0,0,0,0
"POINT (13.767133394000000 51.095280621000001)",Unfall 45244 (2016) Kat:3, Licht: 0,45244,3,1,1,04,11,3,,0,0,1,0,0,1,0
"POINT (13.783832366000000 51.009675588000000)",Unfall 45249 (2016) Kat:3, Licht: 0,45249,3,2,6,05,12,4,,0,0,1,1,0,0,0
"POINT (13.739391918000001 51.064349851000003)",Unfall 45253 (2016) Kat:3, Licht: 0,45253,3,1,1,05,17,2,,0,0,1,0,0,0,0
"POINT (13.733141997000001 51.076302437999999)",Unfall 45260 (2016) Kat:3, Licht: 2,45260,3,2,5,04,21,5,,2,0,1,0,0,0,0
"POINT (13.815096392999999 51.053958883999996)",Unfall 45262 (2016) Kat:3, Licht: 0,45262,3,6,2,04,14,3,,0,0,1,0,0,0,0
"POINT (13.935118654000000 51.045549596999997)",Unfall 45268 (2016) Kat:3, Licht: 0,45268,3,6,4,05,18,6,,0,0,1,0,1,0,0
"POINT (13.742128988999999 51.064664231999998)",Unfall 45306 (2016) Kat:2, Licht: 0,45306,2,6,6,04,08,4,,0,1,0,1,0,0,0
"POINT (13.735597498000001 51.064546608000001)",Unfall 45315 (2016) Kat:3, Licht: 0,45315,3,6,2,04,15,5,,0,0,1,0,0,0,0
"POINT (13.733374274000001 51.038950245999999)",Unfall 45321 (2016) Kat:3, Licht: 0,45321,3,7,0,05,08,2,,0,1,1,0,0,0,0
"POINT (13.731612395000001 51.105853946000003)",Unfall 45332 (2016) Kat:2, Licht: 0,45332,2,7,3,04,18,4,,0,0,1,0,0,1,0
"POINT (13.783118633000001 51.155116194999998)",Unfall 45335 (2016) Kat:3, Licht: 0,45335,3,6,2,04,18,6,,0,0,1,0,0,0,0
"POINT (13.766853595000001 51.020659010999999)",Unfall 45336 (2016) Kat:3, Licht: 1,45336,3,1,4,05,20,5,,1,0,1,0,0,0,0
"POINT (13.699148739000000 51.059537536000001)",Unfall 45353 (2016) Kat:3, Licht: 0,45353,3,3,5,05,08,3,,0,1,1,0,0,0,0
"POINT (13.866467546000001 51.103872033000002)",Unfall 45358 (2016) Kat:3, Licht: 0,45358,3,6,2,04,07,4,,0,0,1,0,0,0,0
"POINT (13.752970877999999 51.073884630000002)",Unfall 45364 (2016) Kat:3, Licht: 0,45364,3,2,5,04,07,2,,0,1,1,0,0,0,0
"POINT (13.762647018999999 51.064256534999998)",Unfall 45367 (2016) Kat:3, Licht: 0,45367,3,3,0,04,09,5,,0,0,1,0,1,0,0
"POINT (13.741341534000000 51.045924952999997)",Unfall 45386 (2016) Kat:3, Licht: 0,45386,3,6,2,04,09,1,,0,0,1,0,1,0,0
"POINT (13.717401997000000 51.077231912000002)",Unfall 45389 (2016) Kat:3, Licht: 0,45389,3,6,6,05,19,3,,0,1,0,1,0,0,0
"POINT (13.779780919000000 51.112385654999997)",Unfall 45397 (2016) Kat:3, Licht: 0,45397,3,3,5,04,13,4,,0,1,1,0,0,0,0
"POINT (13.886151119000001 51.004910090000003)",Unfall 45398 (2016) Kat:2, Licht: 0,45398,2,3,5,04,08,2,,0,1,1,0,0,0,0
