WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (11.048544851999999 49.461009564000001)",Unfall 65949 (2016) Kat:3, Licht: 0,65949,3,3,5,03,14,7,,0,1,1,0,0,0,0
"POINT (11.035551456000000 49.407986745999999)",Unfall 65960 (2016) Kat:3, Licht: 0,65960,3,7,0,03,15,6,,0,0,0,0,0,0,1
"POINT (11.043032271000000 49.427820679000000)",Unfall 66022 (2016) Kat:3, Licht: 0,66022,3,6,2,03,11,1,,0,0,1,0,0,1,0
"POINT (11.072158569000001 49.343347442000002)",Unfall 66050 (2016) Kat:3, Licht: 0,66050,3,3,5,03,08,2,,0,0,1,0,0,0,0
"POINT (11.063086133000001 49.432634704999998)",Unfall 66084 (2016) Kat:3, Licht: 0,66084,3,6,2,03,13,6,,0,0,1,0,0,0,0
"POINT (11.037898400000000 49.423372653999998)",Unfall 66166 (2016) Kat:3, Licht: 0,66166,3,3,5,03,12,7,,0,0,1,0,0,0,0
"POINT (11.032293748000001 49.386861897999999)",Unfall 66239 (2016) Kat:3, Licht: 0,66239,3,1,6,03,13,1,,0,1,0,1,0,0,0
"POINT (11.034435247999999 49.453057264000002)",Unfall 66248 (2016) Kat:3, Licht: 0,66248,3,6,0,03,11,4,,0,0,1,0,0,0,0
"POINT (11.085726923999999 49.429338905999998)",Unfall 66269 (2016) Kat:3, Licht: 2,66269,3,6,2,03,20,4,,2,0,1,0,0,0,1
"POINT (11.036113287999999 49.439191649000001)",Unfall 66351 (2016) Kat:2, Licht: 0,66351,2,7,6,03,06,3,,0,1,0,1,0,0,0
"POINT (10.994266215000000 49.437304978000000)",Unfall 66422 (2016) Kat:2, Licht: 0,66422,2,2,0,03,15,3,,0,1,1,0,0,0,0
"POINT (11.058917573000000 49.484222578999997)",Unfall 66453 (2016) Kat:3, Licht: 0,66453,3,7,0,03,16,5,,0,0,0,0,1,0,0
"POINT (11.032543928999999 49.523591488999998)",Unfall 66476 (2016) Kat:3, Licht: 0,66476,3,6,2,03,10,3,,0,0,1,0,0,1,0
"POINT (11.038802183000000 49.424505158000002)",Unfall 66502 (2016) Kat:3, Licht: 0,66502,3,6,2,03,15,5,,0,0,1,0,0,0,0
"POINT (11.040110482999999 49.454416694000003)",Unfall 66517 (2016) Kat:3, Licht: 2,66517,3,6,2,03,06,3,,2,0,1,0,0,0,0
"POINT (11.144867815000000 49.463595359999999)",Unfall 66552 (2016) Kat:3, Licht: 0,66552,3,3,5,04,14,7,,0,0,1,0,0,0,0
"POINT (11.063413003999999 49.427033018000003)",Unfall 66561 (2016) Kat:3, Licht: 2,66561,3,6,2,03,03,4,,2,0,1,0,0,0,0
"POINT (11.040071147999999 49.381099286000001)",Unfall 66652 (2016) Kat:3, Licht: 0,66652,3,6,2,04,09,6,,0,0,1,0,0,0,0
"POINT (11.118588513000001 49.439036520999998)",Unfall 66653 (2016) Kat:3, Licht: 0,66653,3,6,2,03,16,5,,0,0,1,0,0,0,0
"POINT (11.037876161000000 49.451531178000003)",Unfall 66773 (2016) Kat:3, Licht: 0,66773,3,6,2,03,09,5,,0,0,1,0,0,0,0
"POINT (11.084476099000000 49.429569024999999)",Unfall 66806 (2016) Kat:3, Licht: 0,66806,3,6,2,03,17,4,,0,0,1,0,0,0,0
"POINT (11.060394645000001 49.480889191000003)",Unfall 66835 (2016) Kat:3, Licht: 0,66835,3,2,5,03,18,3,,0,1,1,0,0,0,0
"POINT (11.076345153000000 49.430721570999999)",Unfall 66845 (2016) Kat:3, Licht: 0,66845,3,6,2,04,16,5,,0,0,1,0,0,0,0
"POINT (11.042379958000000 49.427117774999999)",Unfall 66867 (2016) Kat:3, Licht: 0,66867,3,2,5,04,06,3,,0,1,1,0,0,0,0
